Time(s),CH1V,CH2V
-4.920000e-03,2.416000e-01,4.760000e-01
-4.900000e-03,2.504000e-01,4.760000e-01
-4.880000e-03,2.504000e-01,4.429334e-01
-4.860000e-03,2.589333e-01,4.242667e-01
-4.840000e-03,2.504000e-01,4.384000e-01
-4.820000e-03,2.416000e-01,4.429334e-01
-4.800000e-03,2.461333e-01,4.336000e-01
-4.780000e-03,2.416000e-01,4.384000e-01
-4.760000e-03,2.589333e-01,4.336000e-01
-4.740000e-03,2.373333e-01,4.384000e-01
-4.720000e-03,2.069333e-01,4.384000e-01
-4.700000e-03,2.504000e-01,4.146667e-01
-4.680000e-03,2.589333e-01,4.242667e-01
-4.660000e-03,2.589333e-01,4.194667e-01
-4.640000e-03,2.634667e-01,4.242667e-01
-4.620000e-03,2.589333e-01,4.101333e-01
-4.600000e-03,2.114667e-01,4.146667e-01
-4.580000e-03,2.330667e-01,4.053333e-01
-4.560000e-03,2.416000e-01,4.242667e-01
-4.540000e-03,2.461333e-01,4.101333e-01
-4.520000e-03,2.330667e-01,4.194667e-01
-4.500000e-03,5.186400e+00,4.666667e-01
-4.480000e-03,5.182133e+00,6.552000e-01
-4.460000e-03,5.182133e+00,8.061333e-01
-4.440000e-03,5.195200e+00,9.808000e-01
-4.420000e-03,5.177867e+00,1.174133e+00
-4.400000e-03,5.186400e+00,1.334400e+00
-4.380000e-03,5.177867e+00,1.452533e+00
-4.360000e-03,5.199467e+00,1.622133e+00
-4.340000e-03,5.199467e+00,1.758933e+00
-4.320000e-03,5.195200e+00,1.909867e+00
-4.300000e-03,5.186400e+00,2.023200e+00
-4.280000e-03,5.186400e+00,2.169333e+00
-4.260000e-03,5.177867e+00,2.277867e+00
-4.240000e-03,5.190667e+00,2.405067e+00
-4.220000e-03,5.177867e+00,2.509067e+00
-4.200000e-03,5.190667e+00,2.622133e+00
-4.180000e-03,5.195200e+00,2.716533e+00
-4.160000e-03,5.182133e+00,2.839200e+00
-4.140000e-03,5.177867e+00,2.933333e+00
-4.120000e-03,5.177867e+00,3.008800e+00
-4.100000e-03,5.182133e+00,3.098400e+00
-4.080000e-03,5.190667e+00,3.197600e+00
-4.060000e-03,5.182133e+00,3.292000e+00
-4.040000e-03,5.190667e+00,3.362667e+00
-4.020000e-03,5.169067e+00,3.409867e+00
-4.000000e-03,5.177867e+00,3.494667e+00
-3.980000e-03,5.186400e+00,3.570133e+00
-3.960000e-03,5.190667e+00,3.641067e+00
-3.940000e-03,5.195200e+00,3.725867e+00
-3.920000e-03,5.186400e+00,3.787200e+00
-3.900000e-03,5.190667e+00,3.843733e+00
